"language","id","text","resultado"
"pt","30563","sou filho de ferroviario e neto de ferroviarios  passei minha infancia em um parque ferroviario  nos escritorios de uma ferrovia da rffsa  em minas  vejo com imensa alegria os trens voltando a circular  quantos camonhoes estao nesse comboio  quanto diesel nao esta  sendo economizado  quantos acidentes de transito nao estao sendo evitados  quanta economia nao esta  sendo feita  quanto progresso esta  sendo construido  obrigado  sr  presidente e  ao mesmo tempo  parabens por tornar possivel os sonhos patriotas dos brasileiros que amam o brasil acima de tudo   ",0.569009482860565
"pt","14","ta bombando o twitter presidente      o esquema foi desvendado e tem russo na parada",0.590394675731659
"pt","30545","secretaria do direito dos animais prometida em agosto   nao abandone aqueles que nao tem voz ",0.190753638744354
"pt","23723","sr presidente bolsonaro  equipe e familias  o senhor te abencoe e te guarde  o senhor faca resplandecer o seu rosto sobre ti  e tenha misericordia de ti  o senhor sobre ti levante o seu rosto e te de a paz   numeros 6 24 26 #deusacimadetodos #bolsonarotemrazao",0.708333313465118
"pt","46576","dolar caindo mais que o vasco  e isso ai meu presidente  #flamengo  #saudacoesrubronegra",0.517474949359894
"pt","9","tava pesada minha filha presidente  hehehe  ela manda dizer que ama o titio bolsonaro     forte abraco",0.776273787021637
"pt","10662","pensei que o presidente fosse autoridade maxima aqui no brasil    lamentavel ver a falta de respeito que o brasileiro tem  para com uma autoridade como um presidente  que deus lhe guarde que nao seja uma emboscada    ",0.258657723665237
"pt","46586","mas o governo bolsonaro esta pessimo    disse o enzo  19 anos   faculdade federal  primeiro ano no curso de humanas  maconheiro mora com a mae e nao trabalha",0.364324331283569
"pt","46592","isso e o efeito de um otimo governo e um futuro que sera prospero ",0.628974676132202
"pt","17","so acho que o senhor anda muito teimoso  ha   chega me da palpitacao vendo isso ",0.148070573806763
"pt","30544","parabens presidente  meus respeitos de um engenheiro  civil filho de ferroviario que tb acha que precisamos de ferrovias ja trabalhei inclusive na fns",0.402366012334824
"pt","10657","absurda essa decisao  quando precisarem da forca nacional faca o mesmo ",0.523987352848053
"pt","3742","vendo replica da caneta utilizada na posse do presidente jair bolsonaro r  100 00  obs  nao disponivel na cor vermelha  ",0.33581554889679
"pt","15","n vacila capitao  cuidado  um atentato ja esta demais  chega    precisamos de vc",0.623412489891052
"pt","46578","meu presidente como e  dificil comentar primeiro por aqui viu    ",0.257668018341064
"pt","52","parece filme de apocalipse zumbi",0.270381599664688
"pt","23244","que o nosso deus coloque os seus anjos e te proteja de todos os males   meu presidente   fica bem atento   pq tem muitos que nao estao satisfeitos com os resultados positivos que o senhor vem proporcionando ao brasil   estamos com o senhor e cuidado com alguns falsos que andam do seu lado   que deus te abencoe   tmjs ",0.675438582897186
"pt","10660","moro em vitoria da conquista  e o pt comandou a prefeitura durante 20 anos  e em 2018 conseguimos mudar  gracas a deus   tenho um filho de 11 anos que estava ansioso para ver o nosso presidente  mas acho prudente a inauguracao ser reservada  deus abencoe o bolsonaro   que ele olhe por todos e tente unificar esse nosso brasil  ",0.606977999210358
"pt","3757","o nome disso e terrorismo ",0.362051695585251
"pt","10661","uma verdadeira infantilidade do nosso governador  ruy costa  a policia militar  nao e patrimonio dele  e sim da populacao  esta briguinha ridicula de esquerda x direita no brasil  ja passou do limite  o nordeste tambem e brasil  mas tem gente aqui que nos envergonha demais  um boa viagem presidente  seja bem vindo em nossa cidade ",0.570632755756378
"pt","30546","parabens grande presidente sempre falo nas sessoes de vereador  voce fez as pessoas a voltar a acreditar na politica  esta fazendo as pessoas e grandes empresas acreditar no brasil ",0.614784777164459
"pt","10665","pode deixar capitao nos faremos a sua seguranca o povo do bem esta aqui pra te receber de bracos abertos",0.883574962615967
"pt","30561","presidente volta os trens para passageiros tambem   qdo era crianca   fui da minha cidade para sp e eu nunca vou me esquecer dessa viagem   marcou muito minha infancia",0.142857149243355
"pt","10676","cuidado capitao  pode ter armadilha contra sua vida  que deus o proteja e guarde de todo mal  em oracao por sua vida",0.274161130189896
