"language","id","text","resultado"
"pt","8841","somos maioria  estamos unidos agora mais do nunca  o brasil esta no caminho certo e nenhum condenado vai atrapalhar",0.122293561697006
"pt","24","pelo amor de deus presidente lute para acabar com essa audiencia de custodia ",0.293675243854523
"pt","23059","https   portalconservador com islamismo a maior maquina assassina da historia da humanidade  fbclid iwar0 bz3gpma7yzhe0 plkcgjs lkin lve7pighfoaw5e9017ac1x 2e4km",0.723839163780212
"pt","23073","caro presidente   promessa e divida e o povo quer saber quando o senhor ira cumprir a promessa de campanha  ",0.60586541891098
"pt","23270","d e s n e c e s s a r i o         o sr  ja deveria se comportar como presidente  esta sua postagem e absurda    ",0.479790329933167
"pt","23063","leiam os ensinamentos do alcorao sao bem claros e eles seguem este video nando moura  livro https   www youtube com watch v fhbvzlibey4",0.921900689601898
"pt","29369","com essa atitude o governado da bahia nao precisa dizer mais nada ja entendi tudo  por que um descontentamento tao grande so tem duas razoes ou e medo que o brasil descubra quem realmente sao  ou e o desespero que daqui para frente nao vao poder desviar milhoes dos cofres publicos ",0.303921580314636
"pt","8846","coloque as forcas armadas nas ruas  antes que seja tarde  mostre para quem votou no sr  que e patriota de fato ",0.510237514972687
"pt","8852","faca alguma coisa presidente  o brasil nao e a favor do que o stf fez",0.440394818782806
"pt","30","leis de crimes hediondos prisao  devem passar de 30 para 60 anos sem sair direito condicional",0.363826483488083
"pt","29373","sou baiana    vizinha a cidade de vitoria da conquista so lamento governador pessimo",0.26445996761322
"pt","8915","https   www fredericorodrigues com br noticias 45 atencao lula foi solto nao foi absolvido",0.447210699319839
"pt","28","sairam pela porta da frente pq se ficassem presos a lei pra quem mata policial nao seria cumprida  aguardem cenas dos proximos capitulos",0.525630354881287
"pt","25154","senhor presidente  sou muculmano e apoiei o na ultima eleicao e acredito que o senhor presidente ira contribuir para tornar este mundo em paz  nao queremos espalhar criticas de odio sobre quaisquer outras regras religiosas  senhor presidente  queremos de voce a respeito de outros religiosos  muitos de nos que nao sabemos sobre o isla e a sharia  entao por favor  pare com comentarios ruins antes de saber sobre isso  obrigado",0.431826680898666
"pt","23076","nao podemos generalizar  nem todos os muculmanos praticam esses atos  a violencia contra a mulher existe em varias religioes  gracas a deus conseguimos conviver com varias religioes em nosso pais  a violencia no brasil contra mulher tambem e grave e tem sido por motivos banais  votei no presidente bolsonaro mas este post gera discordar entre brasileiros e muculmanos ",0.424460649490356
"pt","23058","gente  muitas mulheres sao massacradas no brasil tbm  apenas de forma diferente  sao espancadas  estuprada e muitas mortas por seus proprios companheiro  tem que mudar isso no brasil tbm      nao adianta ficar mostrando o horror de outros paises e fechar os olhos para o que acontece aqui     vamos trabalhar senhor presidente  vamos cuidar do brasil",0.432603716850281
"pt","41127","presidente o senhor nao  precisa  dele  seja bem vindo deus te proteja sempre abracos",0.658329606056213
